overall_accuracy_t1,balanced_accuracy_t1,fake_accuracy_t1,real_accuracy_t1,true_positive_rate_t1,false_positive_rate_t1,true_negative_rate_t1,false_negative_rate_t1,real_sharing_rate_t1,fake_sharing_rate_t1,share_given_judged_real_t1,share_given_judged_fake_t1,share_on_TN_t1,share_on_FP_t1,share_on_FN_t1,share_on_TP_t1,intervention_group,id,attrition,overall_accuracy_t2,balanced_accuracy_t2,fake_accuracy_t2,real_accuracy_t2,true_positive_rate_t2,false_positive_rate_t2,true_negative_rate_t2,false_negative_rate_t2,real_sharing_rate_t2,fake_sharing_rate_t2,share_given_judged_real_t2,share_given_judged_fake_t2,share_on_TN_t2,share_on_FP_t2,share_on_FN_t2,share_on_TP_t2
86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,control,G1_P0109,0,86.66666666666667,80.0,100.0,60.0,60.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0110,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0112,0,84.61538461538461,87.5,75.0,100.0,100.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0113,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0114,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,20.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,25.0,control,G1_P0115,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,64.99999999999999,70.0,60.0,60.0,30.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0119,0,60.0,50.0,80.0,20.0,20.0,20.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,60.0,60.0,60.0,60.0,40.0,60.0,40.0,0.0,10.0,14.285714285714285,0.0,0.0,25.0,0.0,0.0,intervention_3,G1_P0122,0,64.28571428571429,67.77777777777779,55.55555555555556,80.0,80.0,44.44444444444444,55.55555555555556,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0123,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,40.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,40.0,intervention_1,G1_P0124,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
46.666666666666664,50.0,40.0,60.0,60.0,60.0,40.0,40.0,0.0,20.0,11.11111111111111,16.666666666666664,25.0,16.666666666666664,0.0,0.0,control,G1_P0125,0,53.333333333333336,65.0,30.0,100.0,100.0,70.0,30.0,0.0,40.0,40.0,41.66666666666667,33.33333333333333,33.33333333333333,42.857142857142854,0.0,40.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,20.0,0.0,20.0,25.0,0.0,0.0,0.0,intervention_1,G1_P0126,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,60.0,100.0,20.0,20.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0127,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0128,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0130,0,86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0131,0,53.333333333333336,50.0,60.0,40.0,40.0,40.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,50.0,40.0,60.0,60.0,60.0,40.0,40.0,20.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,33.33333333333333,control,G1_P0132,0,66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,40.0,20.0,37.5,14.285714285714285,16.666666666666664,25.0,0.0,50.0
46.15384615384615,48.75,37.5,60.0,60.0,62.5,37.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0133,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0134,0,86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,60.0,10.0,44.44444444444444,0.0,0.0,20.0,0.0,75.0,control,G1_P0136,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,64.99999999999999,70.0,60.0,60.0,30.0,70.0,40.0,20.0,10.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,33.33333333333333,intervention_2,G1_P0137,0,60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,40.0,20.0,80.0,0.0,0.0,66.66666666666666,0.0,100.0
40.0,55.00000000000001,10.0,100.0,100.0,90.0,10.0,0.0,0.0,20.0,14.285714285714285,0.0,0.0,22.22222222222222,0.0,0.0,intervention_5,G1_P0138,0,60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,40.0,10.0,27.27272727272727,0.0,0.0,16.666666666666664,0.0,40.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,20.0,20.0,37.5,0.0,0.0,50.0,0.0,25.0,intervention_5,G1_P0139,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,20.0,22.22222222222222,0.0,0.0,50.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0140,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,100.0,50.0,100.0,37.5,37.5,100.0,0.0,100.0,intervention_2,G1_P0141,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,100.0,70.0,87.5,71.42857142857143,71.42857142857143,66.66666666666666,0.0,100.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0142,0,66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0144,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
83.33333333333334,83.33333333333333,100.0,66.66666666666666,66.66666666666666,0.0,100.0,33.33333333333333,33.33333333333333,0.0,0.0,25.0,0.0,0.0,100.0,0.0,intervention_2,G1_P0145,0,88.88888888888889,75.0,100.0,50.0,50.0,0.0,100.0,50.0,0.0,28.57142857142857,0.0,25.0,28.57142857142857,0.0,0.0,0.0
66.66666666666666,60.00000000000001,80.0,40.0,40.0,20.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0146,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0147,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,60.0,30.0,60.0,0.0,0.0,60.0,0.0,60.0
78.57142857142857,83.33333333333333,66.66666666666666,100.0,100.0,33.33333333333333,66.66666666666666,0.0,100.0,44.44444444444444,100.0,16.666666666666664,16.666666666666664,100.0,0.0,100.0,intervention_2,G1_P0148,0,73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,60.0,50.0,100.0,30.0,37.5,100.0,0.0,100.0
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0149,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,intervention_5,G1_P0150,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,20.0,0.0,12.5,0.0,0.0,0.0,0.0,20.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,intervention_2,G1_P0151,0,78.57142857142857,83.33333333333333,66.66666666666666,100.0,100.0,33.33333333333333,66.66666666666666,0.0,60.0,55.55555555555556,62.5,50.0,50.0,66.66666666666666,0.0,60.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,80.0,30.0,70.0,0.0,0.0,60.0,0.0,80.0,intervention_1,G1_P0152,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,40.0,10.0,28.57142857142857,12.5,12.5,0.0,0.0,40.0
40.0,50.0,20.0,80.0,80.0,80.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0153,0,57.14285714285714,62.22222222222222,44.44444444444444,80.0,80.0,55.55555555555556,44.44444444444444,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,60.0,60.0,60.0,60.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0154,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0156,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,intervention_2,G1_P0157,0,86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,0.0,10.0,0.0,10.0,11.11111111111111,0.0,0.0,0.0
40.0,44.99999999999999,30.0,60.0,60.0,70.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0158,0,53.333333333333336,65.0,30.0,100.0,100.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0159,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,20.0,11.11111111111111,16.666666666666664,16.666666666666664,25.0,0.0,0.0
46.666666666666664,50.0,40.0,60.0,60.0,60.0,40.0,40.0,0.0,10.0,11.11111111111111,0.0,0.0,16.666666666666664,0.0,0.0,intervention_1,G1_P0160,0,53.333333333333336,40.0,80.0,0.0,0.0,20.0,80.0,100.0,0.0,10.0,0.0,7.6923076923076925,12.5,0.0,0.0,0.0
42.857142857142854,45.83333333333333,25.0,66.66666666666666,66.66666666666666,75.0,25.0,33.33333333333333,33.33333333333333,25.0,40.0,0.0,0.0,33.33333333333333,0.0,50.0,intervention_5,G1_P0161,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0162,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0163,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.666666666666668,35.0,10.0,60.0,60.0,90.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0164,0,40.0,44.99999999999999,30.0,60.0,60.0,70.0,30.0,40.0,20.0,60.0,70.0,0.0,0.0,85.71428571428571,0.0,33.33333333333333
33.33333333333333,35.0,30.0,40.0,40.0,70.0,30.0,60.0,20.0,10.0,22.22222222222222,0.0,0.0,14.285714285714285,0.0,50.0,intervention_5,G1_P0166,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,80.0,20.0,100.0,0.0,0.0,100.0,0.0,100.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,20.0,20.0,20.0,20.0,25.0,0.0,0.0,33.33333333333333,intervention_5,G1_P0167,0,66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,50.0,25.0,42.857142857142854,50.0,50.0,0.0,0.0
64.28571428571429,72.22222222222221,44.44444444444444,100.0,100.0,55.55555555555556,44.44444444444444,0.0,40.0,44.44444444444444,40.0,50.0,50.0,40.0,0.0,40.0,intervention_1,G1_P0169,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,10.0,16.666666666666664,0.0,0.0,50.0,0.0,0.0
46.666666666666664,55.00000000000001,30.0,80.0,80.0,70.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0172,0,60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,45.0,50.0,40.0,40.0,50.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0173,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,72.85714285714285,85.71428571428571,60.0,60.0,14.285714285714285,85.71428571428571,40.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,33.33333333333333,intervention_4,G1_P0174,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,30.0,14.285714285714285,25.0,25.0,50.0,0.0,0.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0175,0,80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,60.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,60.0,intervention_3,G1_P0177,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,80.0,20.0,85.71428571428571,0.0,0.0,100.0,0.0,80.0
66.66666666666666,58.333333333333336,83.33333333333334,33.33333333333333,33.33333333333333,16.666666666666664,83.33333333333334,66.66666666666666,33.33333333333333,66.66666666666666,100.0,42.857142857142854,60.0,100.0,0.0,100.0,control,G1_P0178,0,73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,60.0,60.0,80.0,50.0,50.0,100.0,50.0,66.66666666666666
46.666666666666664,45.0,50.0,40.0,40.0,50.0,50.0,60.0,40.0,40.0,14.285714285714285,62.5,60.0,20.0,66.66666666666666,0.0,control,G1_P0179,0,50.0,52.222222222222214,44.44444444444444,60.0,60.0,55.55555555555556,44.44444444444444,40.0,20.0,66.66666666666666,50.0,50.0,75.0,60.0,0.0,33.33333333333333
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,60.0,40.0,70.0,0.0,0.0,66.66666666666666,0.0,75.0,intervention_5,G1_P0180,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,40.0,42.857142857142854,12.5,14.285714285714285,100.0,0.0,0.0
76.92307692307693,73.75,87.5,60.0,60.0,12.5,87.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0181,0,80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,20.0,20.0,50.0,9.090909090909092,11.11111111111111,100.0,0.0,33.33333333333333
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,20.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,20.0,intervention_5,G1_P0184,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,40.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,50.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0185,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,20.0,10.0,22.22222222222222,0.0,0.0,20.0,0.0,25.0,control,G1_P0187,0,60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,80.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,80.0,intervention_4,G1_P0188,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,80.0,20.0,75.0,0.0,0.0,66.66666666666666,0.0,80.0
60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0191,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,20.0,20.0,25.0,14.285714285714285,14.285714285714285,33.33333333333333,0.0,20.0
80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0193,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.33333333333333,40.0,20.0,60.0,60.0,80.0,20.0,40.0,100.0,80.0,81.81818181818183,100.0,100.0,75.0,100.0,100.0,intervention_5,G1_P0196,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,20.0,10.0,20.0,20.0,20.0,0.0,0.0,intervention_1,G1_P0197,0,66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,20.0,20.0,37.5,0.0,0.0,50.0,0.0,25.0
86.66666666666667,80.0,100.0,60.0,60.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0199,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,50.0,40.0,60.0,60.0,60.0,40.0,40.0,0.0,10.0,11.11111111111111,0.0,0.0,16.666666666666664,0.0,0.0,intervention_4,G1_P0200,0,46.666666666666664,45.0,50.0,40.0,40.0,50.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,64.28571428571428,28.57142857142857,100.0,100.0,71.42857142857143,28.57142857142857,0.0,0.0,14.285714285714285,12.5,0.0,0.0,20.0,0.0,0.0,control,G1_P0202,0,53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,20.0,20.0,30.0,0.0,0.0,33.33333333333333,0.0,25.0
80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0203,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,44.99999999999999,30.0,60.0,60.0,70.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0204,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,40.0,10.0,37.5,0.0,0.0,33.33333333333333,0.0,40.0
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0205,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.85714285714286,94.44444444444444,88.88888888888889,100.0,100.0,11.11111111111111,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0207,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,55.00000000000001,50.0,60.0,60.0,50.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0209,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,10.0,0.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0210,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,44.99999999999999,30.0,60.0,60.0,70.0,30.0,40.0,20.0,10.0,20.0,0.0,0.0,14.285714285714285,0.0,33.33333333333333,intervention_2,G1_P0211,0,73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,10.0,0.0,10.0,12.5,0.0,0.0,0.0
60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0212,0,93.33333333333333,90.0,100.0,80.0,80.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0213,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,10.0,0.0,10.0,12.5,0.0,0.0,0.0,intervention_2,G1_P0214,0,50.0,43.333333333333336,66.66666666666666,20.0,20.0,33.33333333333333,66.66666666666666,80.0,0.0,11.11111111111111,0.0,10.0,16.666666666666664,0.0,0.0,0.0
66.66666666666666,64.99999999999999,70.0,60.0,60.0,30.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0215,0,71.42857142857143,73.33333333333334,66.66666666666666,80.0,80.0,33.33333333333333,66.66666666666666,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0216,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,65.0,30.0,100.0,100.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0217,0,60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,55.00000000000001,10.0,100.0,100.0,90.0,10.0,0.0,20.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,20.0,control,G1_P0218,0,61.53846153846154,68.75,37.5,100.0,100.0,62.5,37.5,0.0,20.0,25.0,20.0,33.33333333333333,33.33333333333333,20.0,0.0,20.0
66.66666666666666,50.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0219,0,66.66666666666666,64.99999999999999,70.0,60.0,60.0,30.0,70.0,40.0,20.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333
33.33333333333333,30.000000000000004,40.0,20.0,20.0,60.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0220,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0221,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0223,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
