session_id,page,event_type,element_type,element_label,x_pct,y_pct,time_on_page_ms,ts
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-3,click,next-btn,Next,0.33,0.87,7640,2026-06-30T21:00:09.890Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.35,0.84,381,2026-06-30T21:00:10.271Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,share-btn,Yes,,,414,2026-06-30T21:00:10.304Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,share-btn,Yes,,,447,2026-06-30T21:00:10.337Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,scale-btn,Probably real,,,498,2026-06-30T21:00:10.388Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,scale-btn,Probably real,,,513,2026-06-30T21:00:10.403Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,image,Candid street photograph,,,564,2026-06-30T21:00:10.454Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.51,0.43,896,2026-06-30T21:00:10.786Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.53,0.38,1403,2026-06-30T21:00:11.293Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,image,Candid street photograph,,,1664,2026-06-30T21:00:11.554Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,scale-btn,Probably fake,,,1713,2026-06-30T21:00:11.603Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,scale-btn,Probably fake,,,1747,2026-06-30T21:00:11.637Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,share-btn,No,,,1849,2026-06-30T21:00:11.739Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,share-btn,No,,,1947,2026-06-30T21:00:11.837Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.56,0.75,1947,2026-06-30T21:00:11.837Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,scale-btn,Probably fake,,,2031,2026-06-30T21:00:11.921Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,scale-btn,Probably fake,,,2064,2026-06-30T21:00:11.954Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,scale-btn,Definitely fake,,,2147,2026-06-30T21:00:12.037Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,click,scale-btn,Definitely fake,0.64,0.68,2526,2026-06-30T21:00:12.416Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.64,0.68,2651,2026-06-30T21:00:12.541Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,scale-btn,Definitely fake,,,2697,2026-06-30T21:00:12.587Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,share-btn,No,,,2765,2026-06-30T21:00:12.655Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,share-btn,No,,,2864,2026-06-30T21:00:12.754Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,share-btn,Yes,,,2882,2026-06-30T21:00:12.772Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.41,0.79,3519,2026-06-30T21:00:13.409Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,share-btn,Yes,,,3564,2026-06-30T21:00:13.454Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,share-btn,No,,,3580,2026-06-30T21:00:13.470Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,share-btn,No,,,4030,2026-06-30T21:00:13.920Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,share-btn,Yes,,,4030,2026-06-30T21:00:13.920Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.43,0.79,4030,2026-06-30T21:00:13.920Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,click,share-btn,Yes,0.4,0.79,4317,2026-06-30T21:00:14.207Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseleave,share-btn,Yes,,,4480,2026-06-30T21:00:14.370Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.39,0.84,4532,2026-06-30T21:00:14.422Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mouseenter,next-btn,Next,,,4930,2026-06-30T21:00:14.820Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,mousemove,document,,0.34,0.87,5080,2026-06-30T21:00:14.970Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-4,click,next-btn,Next,0.34,0.87,5271,2026-06-30T21:00:15.161Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.38,0.85,310,2026-06-30T21:00:15.472Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,share-btn,No,,,375,2026-06-30T21:00:15.537Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,share-btn,No,,,392,2026-06-30T21:00:15.554Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,scale-btn,Probably fake,,,425,2026-06-30T21:00:15.587Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,scale-btn,Probably fake,,,491,2026-06-30T21:00:15.653Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,image,Profile shot — hyper-realistic hair texture,,,542,2026-06-30T21:00:15.704Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.58,0.49,903,2026-06-30T21:00:16.065Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,image,Profile shot — hyper-realistic hair texture,,,1076,2026-06-30T21:00:16.238Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,scale-btn,Definitely fake,,,1309,2026-06-30T21:00:16.471Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.63,0.68,1508,2026-06-30T21:00:16.670Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,scale-btn,Definitely fake,,,1842,2026-06-30T21:00:17.004Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,scale-btn,Probably fake,,,1842,2026-06-30T21:00:17.004Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.55,0.69,2008,2026-06-30T21:00:17.170Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,click,scale-btn,Probably fake,0.55,0.69,2603,2026-06-30T21:00:17.765Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.54,0.7,2775,2026-06-30T21:00:17.937Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,scale-btn,Probably fake,,,2808,2026-06-30T21:00:17.970Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,share-btn,Yes,,,2925,2026-06-30T21:00:18.087Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,share-btn,Yes,,,3291,2026-06-30T21:00:18.453Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,share-btn,No,,,3292,2026-06-30T21:00:18.454Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.44,0.79,3292,2026-06-30T21:00:18.454Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,click,share-btn,No,0.48,0.79,3664,2026-06-30T21:00:18.826Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseleave,share-btn,No,,,3775,2026-06-30T21:00:18.937Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.43,0.83,3807,2026-06-30T21:00:18.969Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mouseenter,next-btn,Next,,,4276,2026-06-30T21:00:19.438Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,mousemove,document,,0.34,0.86,4308,2026-06-30T21:00:19.470Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-5,click,next-btn,Next,0.34,0.86,4527,2026-06-30T21:00:19.689Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mousemove,document,,0.36,0.84,347,2026-06-30T21:00:20.037Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,share-btn,Yes,,,397,2026-06-30T21:00:20.087Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,share-btn,Yes,,,413,2026-06-30T21:00:20.103Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,share-btn,No,,,430,2026-06-30T21:00:20.120Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,share-btn,No,,,447,2026-06-30T21:00:20.137Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mousemove,document,,0.65,0.71,847,2026-06-30T21:00:20.537Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,scale-btn,Definitely fake,,,880,2026-06-30T21:00:20.570Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,click,scale-btn,Definitely fake,0.65,0.69,1233,2026-06-30T21:00:20.923Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,scale-btn,Definitely fake,,,1348,2026-06-30T21:00:21.038Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mousemove,document,,0.62,0.73,1363,2026-06-30T21:00:21.053Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,share-btn,Don't know,,,1396,2026-06-30T21:00:21.086Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,share-btn,Don't know,,,1413,2026-06-30T21:00:21.103Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,share-btn,No,,,1430,2026-06-30T21:00:21.120Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,share-btn,No,,,1513,2026-06-30T21:00:21.203Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,share-btn,Yes,,,1630,2026-06-30T21:00:21.320Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mousemove,document,,0.42,0.78,1866,2026-06-30T21:00:21.556Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,share-btn,Yes,,,1899,2026-06-30T21:00:21.589Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,share-btn,No,,,1899,2026-06-30T21:00:21.589Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,click,share-btn,No,0.53,0.79,2213,2026-06-30T21:00:21.903Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseleave,share-btn,No,,,2331,2026-06-30T21:00:22.021Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mousemove,document,,0.41,0.85,2381,2026-06-30T21:00:22.071Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,mouseenter,next-btn,Next,,,2430,2026-06-30T21:00:22.120Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-6,click,next-btn,Next,0.32,0.86,2855,2026-06-30T21:00:22.545Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mousemove,document,,0.32,0.86,194,2026-06-30T21:00:22.739Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,share-btn,No,,,341,2026-06-30T21:00:22.886Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,share-btn,No,,,375,2026-06-30T21:00:22.920Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,scale-btn,Definitely fake,,,458,2026-06-30T21:00:23.003Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mousemove,document,,0.64,0.67,897,2026-06-30T21:00:23.442Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mousemove,document,,0.63,0.69,2109,2026-06-30T21:00:24.654Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,scale-btn,Definitely fake,,,2208,2026-06-30T21:00:24.753Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,scale-btn,Probably fake,,,2226,2026-06-30T21:00:24.771Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,scale-btn,Probably fake,,,2509,2026-06-30T21:00:25.054Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,scale-btn,Probably real,,,2525,2026-06-30T21:00:25.070Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,scale-btn,Probably real,,,2608,2026-06-30T21:00:25.153Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,scale-btn,Definitely real,,,2625,2026-06-30T21:00:25.170Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mousemove,document,,0.39,0.69,2625,2026-06-30T21:00:25.170Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,scale-btn,Definitely real,,,2909,2026-06-30T21:00:25.454Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,scale-btn,Probably real,,,2925,2026-06-30T21:00:25.470Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,click,scale-btn,Probably real,0.42,0.68,3211,2026-06-30T21:00:25.756Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mousemove,document,,0.42,0.68,3396,2026-06-30T21:00:25.941Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,scale-btn,Probably real,,,3442,2026-06-30T21:00:25.987Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,share-btn,Yes,,,3508,2026-06-30T21:00:26.053Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,click,share-btn,Yes,0.39,0.77,3977,2026-06-30T21:00:26.522Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mousemove,document,,0.39,0.77,4059,2026-06-30T21:00:26.604Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseleave,share-btn,Yes,,,4125,2026-06-30T21:00:26.670Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,mouseenter,next-btn,Next,,,4208,2026-06-30T21:00:26.753Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-7,click,next-btn,Next,0.32,0.88,4538,2026-06-30T21:00:27.083Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mousemove,document,,0.25,0.74,339,2026-06-30T21:00:30.371Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,scale-btn,Definitely real,,,539,2026-06-30T21:00:30.571Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseleave,scale-btn,Definitely real,,,588,2026-06-30T21:00:30.620Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,scale-btn,Probably real,,,605,2026-06-30T21:00:30.637Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseleave,scale-btn,Probably real,,,638,2026-06-30T21:00:30.670Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,image,Indoor portrait — mirror reflection inconsistent,,,1062,2026-06-30T21:00:31.094Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mousemove,document,,0.52,0.73,1062,2026-06-30T21:00:31.094Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseleave,image,Indoor portrait — mirror reflection inconsistent,,,1205,2026-06-30T21:00:31.237Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,scale-btn,Definitely fake,,,1522,2026-06-30T21:00:31.554Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mousemove,document,,0.66,0.85,1571,2026-06-30T21:00:31.603Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,click,scale-btn,Definitely fake,0.66,0.85,2637,2026-06-30T21:00:32.669Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseleave,scale-btn,Definitely fake,,,3326,2026-06-30T21:00:33.358Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mousemove,document,,0.64,0.85,3326,2026-06-30T21:00:33.358Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,share-btn,Yes,,,3638,2026-06-30T21:00:33.670Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseleave,share-btn,Yes,,,3689,2026-06-30T21:00:33.721Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,share-btn,No,,,3689,2026-06-30T21:00:33.721Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,click,share-btn,No,0.47,0.72,4168,2026-06-30T21:00:34.200Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mousemove,document,,0.46,0.73,4255,2026-06-30T21:00:34.287Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseleave,share-btn,No,,,4288,2026-06-30T21:00:34.320Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,mouseenter,next-btn,Next,,,4523,2026-06-30T21:00:34.555Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-9,click,next-btn,Next,0.34,0.82,4800,2026-06-30T21:00:34.832Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mousemove,document,,0.32,0.87,371,2026-06-30T21:00:27.455Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,share-btn,No,,,519,2026-06-30T21:00:27.603Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseleave,share-btn,No,,,536,2026-06-30T21:00:27.620Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,share-btn,Don't know,,,552,2026-06-30T21:00:27.636Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mousemove,document,,0.58,0.77,886,2026-06-30T21:00:27.970Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseleave,share-btn,Don't know,,,936,2026-06-30T21:00:28.020Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,scale-btn,Probably fake,,,1053,2026-06-30T21:00:28.137Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseleave,scale-btn,Probably fake,,,1069,2026-06-30T21:00:28.153Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,scale-btn,Definitely fake,,,1086,2026-06-30T21:00:28.170Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,click,scale-btn,Definitely fake,0.62,0.68,1445,2026-06-30T21:00:28.529Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mousemove,document,,0.62,0.68,1506,2026-06-30T21:00:28.590Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseleave,scale-btn,Definitely fake,,,1569,2026-06-30T21:00:28.653Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,share-btn,No,,,1620,2026-06-30T21:00:28.704Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseleave,share-btn,No,,,1652,2026-06-30T21:00:28.736Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,share-btn,Yes,,,1652,2026-06-30T21:00:28.736Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,click,share-btn,Yes,0.34,0.79,2178,2026-06-30T21:00:29.262Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mousemove,document,,0.34,0.8,2269,2026-06-30T21:00:29.353Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseleave,share-btn,Yes,,,2302,2026-06-30T21:00:29.386Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mouseenter,next-btn,Next,,,2419,2026-06-30T21:00:29.503Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,mousemove,document,,0.33,0.86,2774,2026-06-30T21:00:29.858Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-8,click,next-btn,Next,0.33,0.86,2947,2026-06-30T21:00:30.031Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mousemove,document,,0.34,0.82,155,2026-06-30T21:00:34.987Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,share-btn,Yes,,,205,2026-06-30T21:00:35.037Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseleave,share-btn,Yes,,,222,2026-06-30T21:00:35.054Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,share-btn,No,,,222,2026-06-30T21:00:35.054Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseleave,share-btn,No,,,288,2026-06-30T21:00:35.120Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,share-btn,Don't know,,,288,2026-06-30T21:00:35.120Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseleave,share-btn,Don't know,,,305,2026-06-30T21:00:35.137Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,scale-btn,Definitely fake,,,621,2026-06-30T21:00:35.453Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mousemove,document,,0.68,0.7,671,2026-06-30T21:00:35.503Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,click,scale-btn,Definitely fake,0.66,0.69,1002,2026-06-30T21:00:35.834Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseleave,scale-btn,Definitely fake,,,1156,2026-06-30T21:00:35.988Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mousemove,document,,0.62,0.72,1171,2026-06-30T21:00:36.003Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,share-btn,No,,,1254,2026-06-30T21:00:36.086Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,click,share-btn,No,0.5,0.79,1598,2026-06-30T21:00:36.430Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mousemove,document,,0.49,0.79,1671,2026-06-30T21:00:36.503Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseleave,share-btn,No,,,1704,2026-06-30T21:00:36.536Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,next-btn,Next,,,1773,2026-06-30T21:00:36.605Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseleave,next-btn,Next,,,1789,2026-06-30T21:00:36.621Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mouseenter,next-btn,Next,,,2138,2026-06-30T21:00:36.970Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,mousemove,document,,0.32,0.85,2172,2026-06-30T21:00:37.004Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-10,click,next-btn,Next,0.34,0.87,2564,2026-06-30T21:00:37.396Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.34,0.87,130,2026-06-30T21:00:37.527Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,share-btn,Yes,,,240,2026-06-30T21:00:37.637Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,share-btn,Yes,,,257,2026-06-30T21:00:37.654Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,share-btn,No,,,274,2026-06-30T21:00:37.671Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,share-btn,No,,,323,2026-06-30T21:00:37.720Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,scale-btn,Probably real,,,490,2026-06-30T21:00:37.887Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.45,0.69,639,2026-06-30T21:00:38.036Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,click,scale-btn,Probably real,0.45,0.69,930,2026-06-30T21:00:38.327Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,scale-btn,Probably real,,,1109,2026-06-30T21:00:38.506Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.48,0.74,1140,2026-06-30T21:00:38.537Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,share-btn,No,,,1189,2026-06-30T21:00:38.586Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,share-btn,No,,,1540,2026-06-30T21:00:38.937Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,scale-btn,Probably fake,,,1640,2026-06-30T21:00:39.037Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.54,0.71,1640,2026-06-30T21:00:39.037Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,click,scale-btn,Probably fake,0.55,0.69,2009,2026-06-30T21:00:39.406Z
