session_id,page,event_type,element_type,element_label,x_pct,y_pct,time_on_page_ms,ts
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseenter,image,Group photo — fingers merged unnaturally,,,411,2026-06-30T19:52:48.429Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseleave,image,Group photo — fingers merged unnaturally,,,537,2026-06-30T19:52:48.555Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.39,0.66,537,2026-06-30T19:52:48.555Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.5,0.33,1037,2026-06-30T19:52:49.055Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.59,0.15,1564,2026-06-30T19:52:49.582Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.44,0.46,2071,2026-06-30T19:52:50.089Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseenter,scale-btn,Probably real,,,2204,2026-06-30T19:52:50.222Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,click,scale-btn,Probably real,0.41,0.5,2491,2026-06-30T19:52:50.509Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseleave,scale-btn,Probably real,,,2536,2026-06-30T19:52:50.554Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.37,0.59,2586,2026-06-30T19:52:50.604Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseenter,share-btn,Yes,,,2703,2026-06-30T19:52:50.721Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,click,share-btn,Yes,0.32,0.66,2952,2026-06-30T19:52:50.970Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseleave,share-btn,Yes,,,3053,2026-06-30T19:52:51.071Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.27,0.7,3086,2026-06-30T19:52:51.104Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,click,label,"I have seen this image before, or it failed to load",0.26,0.73,3453,2026-06-30T19:52:51.471Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,click,checkbox,seen-cb-2,0.26,0.73,3453,2026-06-30T19:52:51.471Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,change,checkbox,seen-cb-2:true,,,3453,2026-06-30T19:52:51.471Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mouseenter,next-btn,Next,,,3570,2026-06-30T19:52:51.588Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,mousemove,document,,0.25,0.77,3587,2026-06-30T19:52:51.605Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-3,click,next-btn,Next,0.25,0.78,3837,2026-06-30T19:52:51.855Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,share-btn,Yes,,,132,2026-06-30T19:52:51.988Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseleave,share-btn,Yes,,,182,2026-06-30T19:52:52.038Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mousemove,document,,0.43,0.58,517,2026-06-30T19:52:52.373Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,scale-btn,Probably real,,,966,2026-06-30T19:52:52.822Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseleave,scale-btn,Probably real,,,1021,2026-06-30T19:52:52.877Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mousemove,document,,0.41,0.47,1021,2026-06-30T19:52:52.877Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,scale-btn,Probably real,,,1282,2026-06-30T19:52:53.138Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,click,scale-btn,Probably real,0.41,0.52,1494,2026-06-30T19:52:53.350Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseleave,scale-btn,Probably real,,,1532,2026-06-30T19:52:53.388Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mousemove,document,,0.4,0.55,1532,2026-06-30T19:52:53.388Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,share-btn,Yes,,,1599,2026-06-30T19:52:53.455Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,click,share-btn,Yes,0.29,0.65,1888,2026-06-30T19:52:53.744Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseleave,share-btn,Yes,,,1931,2026-06-30T19:52:53.787Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mousemove,document,,0.24,0.74,2032,2026-06-30T19:52:53.888Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,click,div,Image 4 / 15Is this image real or fake?Definitely realProbab,0.24,0.74,2508,2026-06-30T19:52:54.364Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,next-btn,Next,,,2583,2026-06-30T19:52:54.439Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseleave,next-btn,Next,,,2716,2026-06-30T19:52:54.572Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,share-btn,Yes,,,2799,2026-06-30T19:52:54.655Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseleave,share-btn,Yes,,,2935,2026-06-30T19:52:54.791Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mouseenter,next-btn,Next,,,3349,2026-06-30T19:52:55.205Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,mousemove,document,,0.25,0.79,3415,2026-06-30T19:52:55.271Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-4,click,next-btn,Next,0.25,0.8,3780,2026-06-30T19:52:55.636Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mousemove,document,,0.28,0.75,151,2026-06-30T19:52:55.788Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseenter,share-btn,Yes,,,202,2026-06-30T19:52:55.839Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseleave,share-btn,Yes,,,218,2026-06-30T19:52:55.855Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseenter,share-btn,No,,,218,2026-06-30T19:52:55.855Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseleave,share-btn,No,,,301,2026-06-30T19:52:55.938Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mousemove,document,,0.51,0.58,651,2026-06-30T19:52:56.288Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseenter,nav-btn,5 · Feedback,,,968,2026-06-30T19:52:56.605Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseleave,nav-btn,5 · Feedback,,,1118,2026-06-30T19:52:56.755Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mousemove,document,,0.67,0.04,1151,2026-06-30T19:52:56.788Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseenter,nav-btn,4 · Gamified,,,1168,2026-06-30T19:52:56.805Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseleave,nav-btn,4 · Gamified,,,1185,2026-06-30T19:52:56.822Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,mouseenter,nav-btn,4 · Gamified,,,1201,2026-06-30T19:52:56.838Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int3-task-img-5,click,nav-btn,4 · Gamified,0.65,0.03,1531,2026-06-30T19:52:57.168Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.65,0.06,174,2026-06-30T19:52:57.355Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mouseleave,nav-btn,4 · Gamified,,,191,2026-06-30T19:52:57.372Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mouseenter,game-image,game-img,,,657,2026-06-30T19:52:57.838Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.5,0.41,691,2026-06-30T19:52:57.872Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.45,0.49,1257,2026-06-30T19:52:58.438Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.35,0.36,1557,2026-06-30T19:52:58.738Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.36,0.47,1843,2026-06-30T19:52:59.024Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.36,0.47,1857,2026-06-30T19:52:59.038Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.46,0.51,2133,2026-06-30T19:52:59.314Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.48,0.57,2383,2026-06-30T19:52:59.564Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.48,0.55,2393,2026-06-30T19:52:59.574Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.48,0.34,2621,2026-06-30T19:52:59.802Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.47,0.21,2821,2026-06-30T19:53:00.002Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.43,0.21,2890,2026-06-30T19:53:00.071Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.41,0.21,3039,2026-06-30T19:53:00.220Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.36,0.29,3392,2026-06-30T19:53:00.573Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.37,0.35,3569,2026-06-30T19:53:00.750Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.4,0.41,3811,2026-06-30T19:53:00.992Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.4,0.42,3923,2026-06-30T19:53:01.104Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.39,0.47,4263,2026-06-30T19:53:01.444Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.39,0.47,4465,2026-06-30T19:53:01.646Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.39,0.47,4747,2026-06-30T19:53:01.928Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,mousemove,document,,0.39,0.47,4773,2026-06-30T19:53:01.954Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-1,click,game-image,game-img,0.39,0.46,4965,2026-06-30T19:53:02.146Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseenter,game-image,game-img,,,16,2026-06-30T19:53:03.270Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseleave,game-image,game-img,,,323,2026-06-30T19:53:03.577Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseenter,game-image,game-img,,,1023,2026-06-30T19:53:04.277Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseleave,game-image,game-img,,,2001,2026-06-30T19:53:05.255Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseenter,game-image,game-img,,,3018,2026-06-30T19:53:06.272Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.39,0.46,3186,2026-06-30T19:53:06.440Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.38,0.41,3351,2026-06-30T19:53:06.605Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.37,0.34,3554,2026-06-30T19:53:06.808Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.51,0.22,3876,2026-06-30T19:53:07.130Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.51,0.22,3885,2026-06-30T19:53:07.139Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.44,0.21,4098,2026-06-30T19:53:07.352Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.36,0.15,4356,2026-06-30T19:53:07.610Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.35,0.15,4401,2026-06-30T19:53:07.655Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.31,0.17,4607,2026-06-30T19:53:07.861Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.31,0.22,4875,2026-06-30T19:53:08.129Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.39,0.23,4917,2026-06-30T19:53:08.171Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.47,0.32,5102,2026-06-30T19:53:08.356Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.46,0.39,5294,2026-06-30T19:53:08.548Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.45,0.39,5419,2026-06-30T19:53:08.673Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.45,0.39,5491,2026-06-30T19:53:08.745Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.41,0.29,5713,2026-06-30T19:53:08.967Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.36,0.22,5944,2026-06-30T19:53:09.198Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.36,0.22,5968,2026-06-30T19:53:09.222Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.39,0.45,6177,2026-06-30T19:53:09.431Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.4,0.49,6383,2026-06-30T19:53:09.637Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.41,0.45,6555,2026-06-30T19:53:09.809Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.41,0.43,6586,2026-06-30T19:53:09.840Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.42,0.4,6768,2026-06-30T19:53:10.022Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,game-image,game-img,0.42,0.4,6984,2026-06-30T19:53:10.238Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseleave,game-image,game-img,,,7306,2026-06-30T19:53:10.560Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.46,0.36,7306,2026-06-30T19:53:10.560Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.71,0.11,7817,2026-06-30T19:53:11.071Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseenter,nav-btn,5 · Feedback,,,7850,2026-06-30T19:53:11.104Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseleave,nav-btn,5 · Feedback,,,7873,2026-06-30T19:53:11.127Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,div,"🕵️ Deepfake Discernment Study
  Overview
  Control
  1 · Kn",0.74,0.02,8395,2026-06-30T19:53:11.649Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mouseenter,nav-btn,5 · Feedback,,,8578,2026-06-30T19:53:11.832Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,mousemove,document,,0.73,0.02,8578,2026-06-30T19:53:11.832Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-2,click,nav-btn,5 · Feedback,0.72,0.05,8956,2026-06-30T19:53:12.210Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mousemove,document,,0.71,0.06,160,2026-06-30T19:53:12.371Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseleave,nav-btn,5 · Feedback,,,177,2026-06-30T19:53:12.388Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseenter,image,Hands merged — anatomical error,,,316,2026-06-30T19:53:12.527Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mousemove,document,,0.53,0.31,678,2026-06-30T19:53:12.889Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,click,image,Hands merged — anatomical error,0.53,0.31,802,2026-06-30T19:53:13.013Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseleave,image,Hands merged — anatomical error,,,1044,2026-06-30T19:53:13.255Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseenter,scale-btn,Probably real,,,1112,2026-06-30T19:53:13.323Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mousemove,document,,0.37,0.66,1211,2026-06-30T19:53:13.422Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseleave,scale-btn,Probably real,,,1311,2026-06-30T19:53:13.522Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseenter,scale-btn,Definitely real,,,1328,2026-06-30T19:53:13.539Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,click,scale-btn,Definitely real,0.32,0.69,1521,2026-06-30T19:53:13.732Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseleave,scale-btn,Definitely real,,,1611,2026-06-30T19:53:13.822Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mousemove,document,,0.32,0.75,1727,2026-06-30T19:53:13.938Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mouseenter,next-btn,Next,,,2044,2026-06-30T19:53:14.255Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,mousemove,document,,0.25,0.86,2268,2026-06-30T19:53:14.479Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-1,click,next-btn,Next,0.26,0.86,2284,2026-06-30T19:53:14.495Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseenter,scale-btn,Probably real,,,209,2026-06-30T19:53:14.705Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,click,scale-btn,Probably real,0.47,0.66,478,2026-06-30T19:53:14.974Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mousemove,document,,0.46,0.68,558,2026-06-30T19:53:15.054Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseleave,scale-btn,Probably real,,,625,2026-06-30T19:53:15.121Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mousemove,document,,0.28,0.84,1143,2026-06-30T19:53:15.639Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,click,div,Training image 2 of 10Is this image real or fake?Definitely ,0.28,0.84,1147,2026-06-30T19:53:15.643Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseenter,scale-btn,Probably fake,,,1508,2026-06-30T19:53:16.004Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mousemove,document,,0.55,0.66,1646,2026-06-30T19:53:16.142Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseleave,scale-btn,Probably fake,,,1692,2026-06-30T19:53:16.188Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseenter,scale-btn,Probably real,,,1692,2026-06-30T19:53:16.188Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseleave,scale-btn,Probably real,,,1725,2026-06-30T19:53:16.221Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseenter,scale-btn,Definitely real,,,1725,2026-06-30T19:53:16.221Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseleave,scale-btn,Definitely real,,,1743,2026-06-30T19:53:16.239Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseenter,scale-btn,Definitely real,,,2025,2026-06-30T19:53:16.521Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mousemove,document,,0.24,0.69,2198,2026-06-30T19:53:16.694Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseleave,scale-btn,Definitely real,,,2292,2026-06-30T19:53:16.788Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,mouseenter,next-btn,Next,,,2408,2026-06-30T19:53:16.904Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-2,click,next-btn,Next,0.23,0.85,2684,2026-06-30T19:53:17.180Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,mousemove,document,,0.24,0.83,23,2026-06-30T19:53:17.204Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,click,div,"CHI 2026 · Geissler, Robertson & Feuerriegel
    Designing E",0.24,0.83,229,2026-06-30T19:53:17.410Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,mouseenter,scale-btn,Probably real,,,306,2026-06-30T19:53:17.487Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,mousemove,document,,0.47,0.66,523,2026-06-30T19:53:17.704Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,click,scale-btn,Probably real,0.47,0.66,645,2026-06-30T19:53:17.826Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,mouseleave,scale-btn,Probably real,,,739,2026-06-30T19:53:17.920Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,mouseenter,next-btn,Next,,,923,2026-06-30T19:53:18.104Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,mousemove,document,,0.27,0.87,1023,2026-06-30T19:53:18.204Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-3,click,next-btn,Next,0.26,0.84,1239,2026-06-30T19:53:18.420Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseenter,scale-btn,Definitely real,,,68,2026-06-30T19:53:18.488Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseleave,scale-btn,Definitely real,,,100,2026-06-30T19:53:18.520Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mousemove,document,,0.28,0.63,289,2026-06-30T19:53:18.709Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,click,div,Training image 4 of 10Is this image real or fake?Definitely ,0.28,0.63,295,2026-06-30T19:53:18.715Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseenter,scale-btn,Probably fake,,,467,2026-06-30T19:53:18.887Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,click,scale-btn,Probably fake,0.55,0.68,761,2026-06-30T19:53:19.181Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mousemove,document,,0.53,0.68,800,2026-06-30T19:53:19.220Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseleave,scale-btn,Probably fake,,,817,2026-06-30T19:53:19.237Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseenter,scale-btn,Probably real,,,817,2026-06-30T19:53:19.237Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseleave,scale-btn,Probably real,,,850,2026-06-30T19:53:19.270Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mouseenter,next-btn,Next,,,1000,2026-06-30T19:53:19.420Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,mousemove,document,,0.22,0.86,1303,2026-06-30T19:53:19.723Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-4,click,next-btn,Next,0.23,0.85,1323,2026-06-30T19:53:19.743Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-5,mouseenter,scale-btn,Definitely real,,,313,2026-06-30T19:53:20.057Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-5,click,scale-btn,Definitely real,0.26,0.7,702,2026-06-30T19:53:20.446Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-5,mouseleave,scale-btn,Definitely real,,,760,2026-06-30T19:53:20.504Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-5,mousemove,document,,0.26,0.72,761,2026-06-30T19:53:20.505Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-5,mouseenter,next-btn,Next,,,944,2026-06-30T19:53:20.688Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-5,click,next-btn,Next,0.26,0.84,1201,2026-06-30T19:53:20.945Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-6,mousemove,document,,0.26,0.83,76,2026-06-30T19:53:21.022Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-6,mouseenter,scale-btn,Probably real,,,276,2026-06-30T19:53:21.222Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-6,mousemove,document,,0.43,0.71,954,2026-06-30T19:53:21.900Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-6,mouseleave,scale-btn,Probably real,,,1026,2026-06-30T19:53:21.972Z
