StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,UserLanguage,Consent,consent_timer_First Click,consent_timer_Last Click,consent_timer_Page Submit,consent_timer_Click Count,meta_info_Browser,meta_info_Version,meta_info_Operating System,meta_info_Resolution,prolific_id_timer_First Click,prolific_id_timer_Last Click,prolific_id_timer_Page Submit,prolific_id_timer_Click Count,welcome_instr_timer_First Click,welcome_instr_timer_Last Click,welcome_instr_timer_Page Submit,welcome_instr_timer_Click Count,Attention check 1,attention_1_timer_First Click,attention_1_timer_Last Click,attention_1_timer_Page Submit,attention_1_timer_Click Count,detection_intro_time_First Click,detection_intro_time_Last Click,detection_intro_time_Page Submit,detection_intro_time_Click Count,3_task_real_or_fake,3_task_sharing,3_task_seen_before,3_task_timer_First Click,3_task_timer_Last Click,3_task_timer_Page Submit,3_task_timer_Click Count,4_task_real_or_fake,4_task_sharing,4_task_seen_before,4_task_timer_First Click,4_task_timer_Last Click,4_task_timer_Page Submit,4_task_timer_Click Count,5_task_real_or_fake,5_task_sharing,5_task_seen_before,5_task_timer_First Click,5_task_timer_Last Click,5_task_timer_Page Submit,5_task_timer_Click Count,6_task_real_or_fake,6_task_sharing,6_task_seen_before,6_task_timer_First Click,6_task_timer_Last Click,6_task_timer_Page Submit,6_task_timer_Click Count,7_task_real_or_fake,7_task_sharing,7_task_seen_before,7_task_timer_First Click,7_task_timer_Last Click,7_task_timer_Page Submit,7_task_timer_Click Count,8_task_real_or_fake,8_task_sharing,8_task_seen_before,8_task_timer_First Click,8_task_timer_Last Click,8_task_timer_Page Submit,8_task_timer_Click Count,9_task_real_or_fake,9_task_sharing,9_task_seen_before,9_task_timer_First Click,9_task_timer_Last Click,9_task_timer_Page Submit,9_task_timer_Click Count,10_task_real_or_fake,10_task_sharing,10_task_seen_before,10_task_timer_First Click,10_task_timer_Last Click,10_task_timer_Page Submit,10_task_timer_Click Count,11_task_real_or_fake,11_task_sharing,11_task_seen_before,11_task_timer_First Click,11_task_timer_Last Click,11_task_timer_Page Submit,11_task_timer_Click Count,12_task_real_or_fake,12_task_sharing,12_task_seen_before,12_task_timer_First Click,12_task_timer_Last Click,12_task_timer_Page Submit,12_task_timer_Click Count,13_task_real_or_fake,13_task_sharing,13_task_seen_before,13_task_timer_First Click,13_task_timer_Last Click,13_task_timer_Page Submit,13_task_timer_Click Count,14_task_real_or_fake,14_task_sharing,14_task_seen_before,14_task_timer_First Click,14_task_timer_Last Click,14_task_timer_Page Submit,14_task_timer_Click Count,15_task_real_or_fake,15_task_sharing,15_task_seen_before,15_task_timer_First Click,15_task_timer_Last Click,15_task_timer_Page Submit,15_task_timer_Click Count,16_task_real_or_fake,16_task_sharing,16_task_seen_before,16_task_timer_First Click,16_task_timer_Last Click,16_task_timer_Page Submit,16_task_timer_Click Count,17_task_real_or_fake,17_task_sharing,17_task_seen_before,17_task_timer_First Click,17_task_timer_Last Click,17_task_timer_Page Submit,17_task_timer_Click Count,slider_confidence_1,confidence_timer_First Click,confidence_timer_Last Click,confidence_timer_Page Submit,confidence_timer_Click Count,Experience deepfakes_1,Experience_detecting_1,Search_engine_1,reverse_image_search_1,genAI_1,media_literacy_timer_First Click,media_literacy_timer_Last Click,media_literacy_timer_Page Submit,media_literacy_timer_Click Count,Attention check 2,attention_2_timer_First Click,attention_2_timer_Last Click,attention_2_timer_Page Submit,attention_2_timer_Click Count,Honesty check 1,Honesty check 2,honesty_timer_First Click,honesty_timer_Last Click,honesty_timer_Page Submit,honesty_timer_Click Count,debrief_timer_First Click,debrief_timer_Last Click,debrief_timer_Page Submit,debrief_timer_Click Count,thank_you_timer_First Click,thank_you_timer_Last Click,thank_you_timer_Page Submit,thank_you_timer_Click Count,mobile,attention_1_failed,attention_2_failed,honesty_1_failed,honesty_2_failed,id
2025-04-01 10:13:08,2025-04-01 10:24:44,100,696,True,2025-04-01 10:24:45,,EN,I consent to participate.,3.095,21.042,23.729,2,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,2.855,0,0,0,5.597,0,"Recycling,Composting",28.489,41.789,43.915,4,20.304,20.304,24.98,1,Probably real,No,"No, everything was in order and the image was new to me.",2.205,31.456,36.932,11,Probably real,Yes,,2.979,18.565,28.676,5,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.564,31.758,33.775,5,Probably fake,Yes,"No, everything was in order and the image was new to me.",3.083,21.251,23.49,5,Definitely real,No,,3.293,14.94,22.38,4,Definitely real,Yes,,4.124,19.409,25.638,5,Probably real,Yes,,3.722,18.771,24.317,5,Probably fake,Don't know,,2.445,21.663,26.824,5,Probably fake,No,"No, everything was in order and the image was new to me.",2.818,27.87,29.646,6,Probably real,Yes,,2.642,18.598,25.539,5,Definitely fake,No,"No, everything was in order and the image was new to me.",2.296,22.897,25.046,6,Probably fake,No,"No, everything was in order and the image was new to me.",3.416,28.5,31.555,6,Probably fake,Yes,,2.66,20.693,25.67,5,Definitely fake,Yes,"No, everything was in order and the image was new to me.",2.386,28.635,31.772,8,Definitely fake,No,"No, everything was in order and the image was new to me.",3.698,26.845,28.923,5,81,9.092,9.092,11.973,1,5,6,5,5,5,11.386,60.601,62.98,8,I prefer audiobooks,22.869,27.25,30.777,2,No,No,8.447,15.84,19.872,3,8.904,8.904,31.562,1,0,0,6.192,0,0,1,0,0,0,G1_P0580
2025-04-01 10:12:20,2025-04-01 10:25:52,100,812,True,2025-04-01 10:25:53,,EN,I consent to participate.,33.627,33.627,35.945,1,Chrome,132.0.0.0,Windows NT 10.0,1280x720,0,0,3.177,0,25.005,25.005,26.162,1,"Recycling,Composting",59.678,61.18,64.291,2,0,0,41.381,0,Probably real,Yes,"No, everything was in order and the image was new to me.",7.729,12.243,14.19,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.502,9.783,11.181,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.471,104.618,106.147,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.497,8.528,9.905,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.714,12.113,14.762,3,Definitely fake,No,"No, everything was in order and the image was new to me.",153.842,156.816,158.462,3,Probably real,Yes,"No, everything was in order and the image was new to me.",9.605,15.604,18.927,3,Probably fake,No,"No, everything was in order and the image was new to me.",10.439,14.002,15.329,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.917,5.739,7.076,3,Probably real,Yes,"No, everything was in order and the image was new to me.",3.774,10.156,11.369,4,Probably real,No,"No, everything was in order and the image was new to me.",7.557,13.193,14.399,3,Probably fake,No,"No, everything was in order and the image was new to me.",3.359,22.709,24.419,5,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.381,5.655,7.088,3,Probably fake,No,"No, everything was in order and the image was new to me.",19.824,27.685,43.801,3,Probably real,No,"No, everything was in order and the image was new to me.",8.986,12.442,13.765,3,30,13.567,13.567,15.394,1,3,3,6,3,3,11.941,59.552,60.838,6,I prefer audiobooks,9.805,9.805,22.178,1,No,No,6.876,12.371,13.919,3,0,0,24.245,0,0,0,3.23,0,0,1,0,0,0,G1_P0482
2025-04-01 10:16:53,2025-04-01 10:27:38,100,644,True,2025-04-01 10:27:38,,EN,I consent to participate.,16.874,22.667,25.409,4,Chrome,132.0.0.0,Windows NT 10.0,1280x960,0,0,2.153,0,0,0,5.284,0,"Recycling,Composting",23,29.055,32.126,3,0,0,22.534,0,Probably real,Yes,"No, everything was in order and the image was new to me.",6.575,13.844,15.09,5,Definitely real,Don't know,"No, everything was in order and the image was new to me.",3.66,24.039,25.508,8,Definitely real,Yes,"No, everything was in order and the image was new to me.",6.583,15.692,17.005,5,Probably real,Don't know,"No, everything was in order and the image was new to me.",6.018,14.6,15.848,5,Definitely real,Yes,"No, everything was in order and the image was new to me.",9.021,16.747,17.943,5,Definitely fake,Don't know,"No, everything was in order and the image was new to me.",3.108,11.016,12.968,5,Probably fake,Yes,"No, everything was in order and the image was new to me.",7.734,28.036,29.553,5,Definitely fake,Don't know,"No, everything was in order and the image was new to me.",2.809,22.11,23.557,6,Probably real,Yes,"No, everything was in order and the image was new to me.",9.146,32.97,37.677,6,Probably fake,No,"No, everything was in order and the image was new to me.",8.092,15.478,17.025,5,Definitely fake,No,"No, everything was in order and the image was new to me.",4.917,14.083,15.4,5,Definitely fake,Yes,"No, everything was in order and the image was new to me.",19.685,53.032,54.889,7,Probably real,Yes,"No, everything was in order and the image was new to me.",5.946,16.402,18.048,5,Probably real,No,"No, everything was in order and the image was new to me.",8.875,24.143,25.658,6,Definitely fake,No,"No, everything was in order and the image was new to me.",6.917,21.501,22.86,7,65,5.179,10.538,12.057,3,4,4,5,4,3,6.786,67.025,68.571,8,I prefer audiobooks,18.568,25.429,27.274,2,No,No,4.974,9.622,11.497,2,5.71,27.737,29.197,5,0,0,4.945,0,0,1,0,0,0,G1_P0542
2025-04-01 10:12:06,2025-04-01 10:28:39,100,993,True,2025-04-01 10:28:40,,EN,I consent to participate.,185.242,458.356,459.102,21,Edge,134.0.3124.77,Linux x86_64,720x360,0,0,1.445,0,0,0,11.196,0,"Recycling,Composting",21.839,30.267,31.369,7,10.525,10.525,12.101,1,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.626,31.923,32.6,22,Definitely real,No,"No, everything was in order and the image was new to me.",3.919,15.27,16.16,15,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.196,9.899,10.701,12,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.699,9.672,10.401,11,Definitely real,Yes,"No, everything was in order and the image was new to me.",1.336,13.93,14.503,17,Definitely fake,Yes,"No, everything was in order and the image was new to me.",1.18,22.153,24.97,12,Probably real,Yes,"No, everything was in order and the image was new to me.",7.727,29.532,30.001,23,Definitely fake,Yes,"No, everything was in order and the image was new to me.",1.262,8.626,9.773,12,Probably real,Yes,"No, everything was in order and the image was new to me.",1.764,26.742,27.501,21,Definitely real,Yes,"No, everything was in order and the image was new to me.",1.924,15.737,16.668,20,Definitely fake,Yes,"No, everything was in order and the image was new to me.",1.508,12.01,12.976,18,Definitely fake,Yes,"No, everything was in order and the image was new to me.",3.9,10.599,11.753,9,Definitely real,Yes,"No, everything was in order and the image was new to me.",5.82,14.674,15.702,12,Definitely fake,No,"No, everything was in order and the image was new to me.",1.192,13.574,15.038,12,Definitely fake,No,"No, everything was in order and the image was new to me.",4.867,12.327,13.544,11,99,1.723,8.562,9.722,4,6,6,6,6,6,6.179,35.913,37.08,20,I prefer audiobooks,14.825,22.009,33.491,5,No,No,1.401,14.678,17.852,6,6.321,39.206,40.287,15,0,0,10.401,0,0,1,0,0,0,G1_P0427
2025-04-01 10:18:07,2025-04-01 10:31:37,100,810,True,2025-04-01 10:31:38,,EN,I consent to participate.,11.127,13.908,19.955,2,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,4.096,0,0,0,14.281,0,"Recycling,Composting",10.001,106.139,110.187,7,38.066,38.066,39.902,1,Definitely real,Yes,"Yes, I have seen this image before.",5.491,21.447,24.386,6,Definitely real,Yes,"Yes, I have seen this image before.",8.166,19.435,22.515,6,Definitely real,Yes,"Yes, I have seen this image before.",5.559,17.036,18.268,6,Definitely real,Yes,"Yes, I have seen this image before.",5.898,62.161,64.723,10,Definitely real,Yes,"Yes, I have seen this image before.",5.125,15.058,16.484,6,Probably real,Yes,"Yes, I have seen this image before.",5.113,26.44,28.251,7,Probably fake,Yes,"Yes, I have seen this image before.",8.037,27.442,29.29,8,Probably real,Yes,"Yes, I have seen this image before.",6.396,21.082,22.59,6,Definitely real,Yes,"Yes, I have seen this image before.",3.567,14.562,18.378,6,Definitely real,Yes,"Yes, I have seen this image before.",3.519,12.696,14.096,6,Probably real,Yes,"Yes, I have seen this image before.",5.736,15.029,16.499,6,Probably real,Yes,"Yes, I have seen this image before.",11.001,22.481,24.063,6,Probably fake,Yes,"Yes, I have seen this image before.",9.06,23.081,25.408,6,Definitely real,Yes,"Yes, I have seen this image before.",12.248,23.345,25.101,6,Definitely fake,Yes,"Yes, I have seen this image before.",13.073,24.145,28.388,6,50,14.712,14.712,18.636,1,3,3,4,3,4,7.41,60.093,62.078,24,I prefer audiobooks,30.172,36.566,38.668,2,No,Yes,11.885,31.294,32.766,3,21.543,49.53,51.227,4,7.811,7.811,9.307,1,0,1,0,0,1,G1_P0097
2025-04-01 10:15:41,2025-04-01 10:31:49,100,968,True,2025-04-01 10:31:50,,EN,I consent to participate.,24.978,24.978,26.877,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,2.434,0,0,0,5.275,0,"Recycling,Composting",61.902,63.316,65.205,2,0,0,8.41,0,Definitely real,No,"Yes, I have seen this image before.",17.085,20.962,22.459,3,Probably real,No,"Yes, I have seen this image before.",7.066,175.936,177.804,3,Definitely real,No,"Yes, I have seen this image before.",5.769,11.117,12.783,3,Probably fake,No,"Yes, I have seen this image before.",2.556,72.791,74.658,3,Probably real,No,"Yes, I have seen this image before.",26.622,33.429,35.602,3,Definitely real,Yes,"Yes, I experience an issue and could NOT see the image.",24.76,29.092,30.762,3,Definitely real,No,"Yes, I have seen this image before.",44.355,49.727,51.862,3,Probably real,Yes,"Yes, I have seen this image before.",2.62,7.199,9.455,3,Probably real,No,"Yes, I have seen this image before.",25.763,66.737,67.619,4,Probably real,No,"Yes, I have seen this image before.",3.488,7.454,10.397,3,Probably fake,No,"Yes, I have seen this image before.",5.76,9.168,10.461,3,Probably fake,No,"Yes, I have seen this image before.",6.683,13.069,15.729,3,Probably real,No,"Yes, I have seen this image before.,No, everything was in order and the image was new to me.",25.158,38.447,40.566,4,Probably real,No,"Yes, I have seen this image before.",39.556,44.387,46.434,3,Probably real,Yes,"Yes, I have seen this image before.",5.751,9.661,11.664,3,70,11.443,14.488,21.62,2,4,5,4,4,5,2.957,52.675,60.063,7,I prefer audiobooks,5.874,5.874,7.51,1,Yes,Yes,12.966,15.045,16.695,2,0,0,64.763,0,0,0,6.203,0,0,1,0,1,1,G1_P0544
2025-04-01 10:25:07,2025-04-01 10:34:04,100,536,True,2025-04-01 10:34:04,,EN,I consent to participate.,43.961,43.961,45.64,1,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,1.886,0,0,0,15.148,0,"Recycling,Composting",65.533,66.869,68.268,2,0,0,27.911,0,Probably real,Yes,"No, everything was in order and the image was new to me.",9.912,23.551,24.503,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.912,7.376,7.806,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.801,13.416,14.618,5,Definitely real,Yes,"No, everything was in order and the image was new to me.",5.761,9.77,10.831,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.079,5.974,6.989,3,Probably real,Yes,"No, everything was in order and the image was new to me.",3.973,9.102,10.834,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",7.055,14.783,15.798,4,Probably real,Yes,"No, everything was in order and the image was new to me.",3.419,6.723,7.665,4,Definitely real,Yes,"Yes, I have seen this image before.",3.441,6.129,7.168,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.518,8.382,14.492,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.406,5.431,6.268,3,Probably fake,No,"No, everything was in order and the image was new to me.",3.929,7.978,9.628,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.403,7.92,8.822,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",18.762,21.714,22.655,3,Definitely real,Yes,"Yes, I have seen this image before.",7.697,24.817,28.422,6,99,8.062,8.062,9.047,1,6,6,6,6,6,9.077,30.783,31.575,5,I prefer audiobooks,41.977,41.977,46.024,1,Yes,No,18.522,29.162,30.424,2,0,0,25.779,0,0,0,5.231,0,0,1,0,1,0,G1_P0508
2025-04-01 10:21:58,2025-04-01 10:34:05,100,727,True,2025-04-01 10:34:06,,EN,I consent to participate.,54.047,54.047,55.336,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,1.533,0,0,0,32.675,0,"Recycling,Composting",26.086,31.078,33.402,2,0,0,59.39,0,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.39,6.383,7.626,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",6.689,14.641,15.695,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",6.362,11.73,13.334,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.337,10.64,11.709,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.584,7.175,8.451,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",5.158,10.361,19.643,3,Definitely real,Yes,"Yes, I have seen this image before.",5.737,12.159,13.148,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",31.659,34.578,36.838,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",67.275,69.827,70.711,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",10.674,13.355,14.542,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",6.204,10.753,12.078,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",56.459,59.161,60.527,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",9.214,14.094,15.146,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.432,7.84,9.117,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",5.699,9.892,10.848,3,84,3.942,3.942,4.783,1,4,4,2,2,2,4.926,26.605,27.687,5,I prefer audiobooks,18.231,18.231,21.139,1,No,No,7.568,9.816,11.503,2,0,0,76.028,0,0,0,6.639,0,0,1,0,0,0,G1_P0568
2025-04-01 10:07:56,2025-04-01 10:38:25,100,1828,True,2025-04-01 10:38:25,,EN,I consent to participate.,29.133,29.133,31.4,1,Firefox,136.0,Android 13,1184x666,0,0,1.601,0,0,0,3.965,0,"Recycling,Composting",24.204,25.496,32.705,2,0,0,25.572,0,Probably fake,No,"No, everything was in order and the image was new to me.",11,54.097,57.001,3,Probably real,No,"No, everything was in order and the image was new to me.",36.697,41.49,42.701,4,Probably real,No,"No, everything was in order and the image was new to me.",14.723,18.996,20.482,4,Definitely real,No,"No, everything was in order and the image was new to me.",12.696,17.288,19.776,3,Probably real,No,"No, everything was in order and the image was new to me.",20.627,30.475,34.702,4,Probably fake,No,"No, everything was in order and the image was new to me.",291.256,296.714,298.181,4,Probably fake,No,"No, everything was in order and the image was new to me.",50.056,54.124,55.756,3,Probably real,No,"No, everything was in order and the image was new to me.",18.954,22.867,24.968,3,Definitely fake,No,"No, everything was in order and the image was new to me.",14.622,19.538,21.401,3,Definitely real,No,"No, everything was in order and the image was new to me.",16.597,21.472,23.593,3,Definitely fake,No,"No, everything was in order and the image was new to me.",39.021,43.864,46.002,3,Probably real,No,"No, everything was in order and the image was new to me.",762.894,767.195,769.402,3,Probably fake,No,"No, everything was in order and the image was new to me.",12.979,19.283,21.601,5,Probably real,No,"No, everything was in order and the image was new to me.",33.62,40.593,42.686,6,Probably fake,No,"No, everything was in order and the image was new to me.",84.702,89.59,92.214,4,40,6.932,9.923,11.576,3,3,2,5,2,1,6.903,58.501,61.601,24,I prefer audiobooks,12.935,12.935,15.354,1,No,No,4.568,8.323,10.501,2,0,0,33.597,0,0,0,7.097,0,1,1,0,0,0,G1_P0272
2025-04-01 10:38:43,2025-04-01 10:45:10,100,386,True,2025-04-01 10:45:10,,EN,I consent to participate.,2.637,5.953,6.992,7,Chrome,134.0.0.0,Windows NT 10.0,1024x640,0,0,1.432,0,0,0,2.229,0,"Recycling,Composting",27.797,30.205,30.836,5,5.942,5.942,11.756,1,Probably fake,No,"No, everything was in order and the image was new to me.",4.479,13.187,14.077,9,Probably real,No,"No, everything was in order and the image was new to me.",6.126,21.71,22.245,11,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.271,9.786,10.355,10,Definitely real,Yes,"Yes, I have seen this image before.",2.231,7.569,8.416,10,Definitely real,No,"Yes, I have seen this image before.",1.916,6.019,7.447,8,Definitely real,Yes,"Yes, I have seen this image before.",4.734,12.191,13.403,13,Definitely real,No,"Yes, I have seen this image before.",16.868,28.952,30.09,12,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.567,29.627,30.524,15,Definitely real,Yes,"Yes, I have seen this image before.",3.248,7.502,8.449,8,Definitely real,No,"Yes, I have seen this image before.",1.317,5.983,6.738,7,Definitely fake,No,"Yes, I have seen this image before.",2.132,13.933,16.276,11,Definitely real,Yes,"Yes, I have seen this image before.",2.826,6.036,6.815,7,Probably real,Yes,"No, everything was in order and the image was new to me.",7.789,12.884,13.903,7,Definitely real,Yes,"Yes, I have seen this image before.",1.817,5.672,6.608,8,Definitely fake,No,"No, everything was in order and the image was new to me.",2.14,8.994,9.967,9,30,5.958,5.958,6.806,1,5,4,6,6,6,4.865,28.279,29.345,10,I prefer audiobooks,18.972,19.557,20.733,2,No,No,4.323,7.533,8.425,3,7.018,20.303,21.663,13,0,0,2.954,0,0,1,0,0,0,G1_P0392
2025-04-01 10:38:08,2025-04-01 10:46:18,100,490,True,2025-04-01 10:46:19,,EN,I consent to participate.,4.895,4.895,5.71,1,Chrome,132.0.0.0,Windows NT 10.0,1536x864,0,0,5.166,0,0,0,2.26,0,"Recycling,Composting",10.155,10.79,12,2,0,0,7.082,0,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.233,6.505,7.515,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",7.089,16.153,17.398,7,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.042,6.874,7.851,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.209,5.582,6.103,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.999,8.916,10.043,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",64.688,74.059,74.915,6,Definitely fake,Yes,"No, everything was in order and the image was new to me.",2.379,6.639,7.4,3,Probably real,No,"No, everything was in order and the image was new to me.",16.698,22.92,24.059,4,Definitely fake,Yes,"No, everything was in order and the image was new to me.",3.074,15.839,17.047,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",5.196,9.47,10.456,3,Definitely fake,No,"No, everything was in order and the image was new to me.",5.157,15.821,16.583,5,Definitely fake,No,"No, everything was in order and the image was new to me.",1.856,6.319,7.364,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",5.83,9.431,10.162,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",2.143,7.535,8.474,3,Definitely fake,No,"No, everything was in order and the image was new to me.",2.161,7.309,8.152,4,100,6.117,6.117,7.784,1,6,6,6,6,6,5.337,28.086,114.659,5,I prefer audiobooks,7.858,7.858,17.755,1,No,No,5.124,7.068,8.361,2,0,0,8.118,0,0,0,2.956,0,0,1,0,0,0,G1_P0371
2025-04-01 10:17:59,2025-04-01 10:47:08,100,1749,True,2025-04-01 10:47:09,,EN,I consent to participate.,15.307,16.745,18.601,2,Chrome,131.0.0.0,Windows NT 10.0,1280x1024,0,0,1.951,0,0,0,4.5,0,"Recycling,Composting",40.25,58.705,60.024,3,0,0,177.618,0,Probably fake,Don't know,"No, everything was in order and the image was new to me.",12.361,17.751,18.752,4,Probably fake,No,"No, everything was in order and the image was new to me.",339.636,344.709,345.694,3,Probably real,Don't know,"No, everything was in order and the image was new to me.",6.931,11.839,15.236,4,Probably real,Don't know,"No, everything was in order and the image was new to me.",5.431,9.978,12.401,3,Definitely real,Don't know,"No, everything was in order and the image was new to me.",42.62,53.463,56.885,4,Probably fake,Don't know,"No, everything was in order and the image was new to me.",4.052,8.858,9.851,3,Probably fake,Don't know,"No, everything was in order and the image was new to me.",4.326,8.475,11.38,3,Definitely fake,Don't know,"No, everything was in order and the image was new to me.",5.145,23.855,25.192,6,Definitely real,Don't know,"No, everything was in order and the image was new to me.",7.573,18.971,20.12,6,Definitely real,Don't know,"No, everything was in order and the image was new to me.",1.959,150.727,152.369,4,Probably fake,Don't know,"No, everything was in order and the image was new to me.",9.353,15.7,18.677,5,Probably fake,Don't know,"No, everything was in order and the image was new to me.",4.522,9.508,14.432,3,Probably real,Don't know,"No, everything was in order and the image was new to me.",53.93,58.824,59.854,4,Probably real,Don't know,"No, everything was in order and the image was new to me.",8.965,20.541,22.217,6,Definitely fake,No,"No, everything was in order and the image was new to me.",13.297,23.764,24.803,5,70,4.904,4.904,6.027,1,4,4,6,2,2,3.693,23.438,24.52,8,I prefer audiobooks,404.099,404.099,408.725,1,No,No,4.697,6.112,7.179,2,0,0,16.132,0,0,0,3.258,0,0,1,0,0,0,G1_P0524
2025-04-01 10:44:23,2025-04-01 10:47:45,100,201,True,2025-04-01 10:47:46,,EN,I consent to participate.,2.491,4.985,5.917,3,Chrome,134.0.0.0,Linux x86_64,2560x1440,0,0,1.733,0,1.368,1.368,2.252,1,"Recycling,Composting",2.755,6.689,12.384,3,1.44,4.905,10.469,3,Probably real,No,"No, everything was in order and the image was new to me.",1.97,4.093,5.155,3,Probably real,No,"No, everything was in order and the image was new to me.",3.076,5.04,6.082,3,Probably real,No,"No, everything was in order and the image was new to me.",2.48,4.207,5.189,3,Probably real,No,"No, everything was in order and the image was new to me.",2.684,4.493,5.084,3,Probably real,No,"No, everything was in order and the image was new to me.",4.55,6.552,7.145,3,Probably fake,No,"No, everything was in order and the image was new to me.",2.629,4.394,5.206,3,Probably real,No,"No, everything was in order and the image was new to me.",1.223,8.038,9.252,4,Probably real,No,"No, everything was in order and the image was new to me.",2.327,4.269,4.974,3,Probably real,No,"No, everything was in order and the image was new to me.",2.876,5.411,6.331,4,Probably real,No,"No, everything was in order and the image was new to me.",3.15,5.867,6.982,3,Probably fake,No,"No, everything was in order and the image was new to me.",0.962,4.808,5.177,5,Probably fake,No,"No, everything was in order and the image was new to me.",3.014,6.082,6.809,4,Probably fake,Don't know,"No, everything was in order and the image was new to me.",2.886,7.401,8.056,4,Probably fake,No,"No, everything was in order and the image was new to me.",1.073,7.764,8.509,4,Definitely fake,No,"No, everything was in order and the image was new to me.",2.991,5.464,6.893,3,70,4.761,4.761,5.415,1,4,3,5,4,3,2.227,12.974,13.983,5,I prefer audiobooks,1.522,4.86,9.252,2,No,No,1.81,2.914,5.894,2,0,0,23.104,0,0,0,3.414,0,0,1,0,0,0,G1_P0162
2025-04-01 10:35:26,2025-04-01 10:48:40,100,794,True,2025-04-01 10:48:41,,EN,I consent to participate.,121.861,121.861,123.8,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,9.957,0,0,0,26.745,0,"Recycling,Composting",10.495,18.508,21.847,6,23.138,23.138,24.842,1,Definitely fake,No,,6.757,14.979,16.477,5,Probably real,No,,5.169,17.839,20.801,7,Probably real,Yes,,3.834,20.05,21.402,7,Definitely real,No,"No, everything was in order and the image was new to me.",4.591,14.943,20.632,5,Probably fake,No,,6.551,13.913,15.552,5,Definitely fake,No,,6.549,14.647,16.162,5,Definitely fake,Yes,,8.346,17.782,19.233,5,Definitely fake,No,,3.186,10.999,12.38,6,Definitely fake,No,,12.576,23.99,26.144,6,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.063,15.967,18.346,6,Probably fake,No,,4.224,12.969,14.171,5,Definitely fake,No,,3.673,10.293,13.003,5,Definitely fake,No,,5.357,17.083,19.361,5,Probably fake,No,"No, everything was in order and the image was new to me.",4.549,14.158,15.43,6,Definitely fake,No,,2.616,10.066,14.024,6,86,4.865,4.865,6.702,1,5,5,4,5,5,4.794,36.596,38.505,9,I prefer audiobooks,9.801,24.604,26.749,6,No,No,7.078,11.867,13.359,3,11.582,36.759,39.421,10,4.228,4.228,6.976,1,0,1,0,0,0,G1_P0181
